arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_nowait	forward	4	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	78250375	4089.4	959067	1154154	1607131	2049472	320	320	765412	1297241	0	0	82241203	257003	10	65536	2	multi
pread_nowait_chunked	forward	4	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	229982777	1391.4	2896957	3379081	3724580	3968294	320	927	2546479	3451541	0	0	150146764	469208	10	65536	2	multi
uring_batched_stream	forward	5	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	114209092	2801.9	1385608	1632797	2749015	2965127	320	640	1199096	2479107	0	0	98372695	307414	5	65536	2	multi
uring_whole	forward	5	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	77239989	4142.9	947564	1093969	1327914	1610051	320	320	781719	1006648	0	0	73363695	229261	5	65536	2	multi
pread_blocking_pooled	forward	5	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	85772978	3730.8	1040555	1246014	1892743	2115008	320	320	926201	1775122	0	0	76755041	239859	11	65536	2	multi
pread_nowait	forward	5	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	83068676	3852.2	1039839	1201109	1348554	1425664	320	320	842083	1067562	0	0	72971635	228036	10	65536	2	multi
pread_nowait_chunked	forward	5	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	257771010	1241.4	3184592	3942716	4986983	5596454	320	925	2785562	4599792	0	0	166914643	521608	10	65536	2	multi
uring_batched_stream	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	95966160	3334.5	2211955	3108967	4137940	4479669	320	650	1941316	3948783	0	0	94228998	294465	5	65536	2	multi
uring_whole	forward	1	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	62711468	5102.7	1422131	2218791	2755049	3143993	320	320	1128250	2508636	0	0	73665991	230206	5	65536	2	multi
pread_blocking_pooled	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	70741033	4523.5	1578684	2354782	3819789	3989506	320	320	1444426	3541709	0	0	88510526	276595	18	65536	2	multi
