label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct	peak_named	peak_in_flight	rss_kib	rings_built	monitors	short_reads	reads_per_ask
sz131072	product	off	cold	stride	131072	500000	1	1	4	2	256	1246699	1815817	2212793	267556	337702858	758	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	4	3	256	773802	1091707	1210654	167274	210599435	1216	9	0	0	99.6	0.000	0	1	256	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	5	0	256	613182	697968	790990	115509	155979472	1641	10	0	0	99.6	0.000	0	0	136	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	5	1	256	1079479	1858334	2146891	216835	312011341	820	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	5	2	256	615108	1104853	1220625	132256	172842500	1481	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	5	3	256	1248813	1781652	1953060	295422	334814919	765	10	0	0	100.0	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	6	0	256	1154339	1606377	3443146	215124	319044845	802	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	6	1	256	615949	680649	995558	111295	162184761	1578	9	0	0	99.6	0.000	0	1	124	0	0	0	0.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	6	2	256	1184337	1390719	1900846	246875	306727709	835	10	0	0	100.0	0.000	0	0	0	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	6	3	256	654404	713481	795932	150136	167603459	1527	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	7	0	256	774808	880023	1402265	190381	202162201	1266	9	0	0	99.6	0.000	0	1	128	0	0	0	0.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	7	1	256	1322068	1515655	2106738	315216	345268525	741	10	0	0	100.0	0.000	0	0	0	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	7	2	256	563017	663586	770550	100653	145814961	1756	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	7	3	256	1133355	1680359	2151653	227991	317329280	807	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	8	0	256	1144946	1697815	2310373	231259	315345358	812	10	0	0	100.0	0.000	0	0	0	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	8	1	256	760969	1122969	1244827	241589	203033726	1261	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	8	2	256	1117156	1537946	1881074	214057	300761805	851	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	8	3	256	542531	636090	732505	82061	140899859	1817	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	9	0	256	633317	828733	943460	142515	170175506	1504	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	9	1	256	1728178	1996028	2576927	399104	411844553	622	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	9	2	256	629885	714795	817319	127766	160940220	1591	9	0	0	99.6	0.000	0	1	256	0	0	0	0.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	9	3	256	931980	1135578	1670297	165924	250749409	1021	10	0	0	100.0	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	10	0	256	1100423	1539792	2067732	204141	296345809	864	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	10	1	256	853950	1071079	1240512	193121	197673504	1295	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	10	2	256	1432286	1641529	2213361	346553	366231024	699	10	0	0	100.0	0.000	0	0	0	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	10	3	256	628481	1138942	1260257	196435	186277026	1374	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	11	0	256	709377	1196384	1272593	214582	208509325	1228	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
