arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_nowait_escalate	forward	1	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	174673226	1832.0	535973	618224	782709	906715	320	320	420099	561712	0	0	101499989	317187	6	65536	2	multi
pread_nowait_chunked	forward	1	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	394734790	810.7	1211132	1364550	1889357	2604998	320	639	915734	1389766	0	0	181010454	565657	6	65536	2	multi
pread_blocking_pooled	forward	2	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	196592499	1627.7	586295	747659	1523949	2637323	320	320	514004	1375067	0	0	116576299	364300	6	65536	2	multi
uring_whole	forward	2	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	200765047	1593.9	622668	702208	902422	1580868	320	320	372355	512140	0	0	128412851	401290	5	65536	2	multi
pread_nowait	forward	2	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	134176953	2384.9	407496	479986	614643	686599	320	320	291819	428586	0	0	85867575	268336	6	65536	2	multi
pread_nowait_escalate	forward	2	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	203186075	1574.9	649252	731710	824011	1051938	320	320	459957	595791	0	0	146420631	457564	6	65536	2	multi
pread_nowait_chunked	forward	2	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	427710069	748.2	1259526	1736060	2611641	3102900	320	640	942839	1570780	0	0	223435623	698236	6	65536	2	multi
pread_blocking_pooled	forward	3	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	180747593	1770.4	552193	661583	813693	1807554	320	320	461065	689657	0	0	111116629	347239	6	65536	2	multi
uring_whole	forward	3	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	200034652	1599.7	594955	746765	1193096	1467837	320	320	350418	935420	0	0	136344025	426075	5	65536	2	multi
pread_nowait	forward	3	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	182910731	1749.5	565440	698940	890186	1237722	320	320	375232	579190	0	0	125349188	391716	6	65536	2	multi
pread_nowait_escalate	forward	3	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	201446775	1588.5	616798	799337	938315	1003413	320	320	430355	658050	0	0	138307347	432210	6	65536	2	multi
pread_nowait_chunked	forward	3	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	379863675	842.4	1162319	1343204	1788263	2915063	320	639	909828	1273541	0	0	157783190	493072	6	65536	2	multi
pread_blocking_pooled	forward	4	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	159302552	2008.8	478634	607515	779269	1172127	320	320	426256	676242	0	0	90771258	283660	6	65536	2	multi
