label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct	peak_named	peak_in_flight	rss_kib	rings_built
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	1	6	3	256	28553	33503	50114	30897	7854351	32593	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	1	7	0	256	41389	49505	84784	49906	11514607	22233	10	0	0	100.0	0.000	0	0	0	0
fill_250k	product	off	warm	sweep	250000	250000	1	1	7	1	256	30101	31642	47688	31967	8088670	31649	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	1	7	2	256	30783	34390	47080	32970	8345620	30675	9	0	0	0.0	0.000	0	0	4	0
fill_250k	pool	off	warm	sweep	250000	250000	1	1	7	3	256	31562	37383	49070	34355	8715227	29374	9	0	0	0.0	0.000	0	0	0	0
fill_250k	product	off	warm	sweep	250000	250000	1	1	8	0	256	34820	37288	50798	36791	9379652	27293	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	1	8	1	256	32707	34754	50125	35220	8917038	28709	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pool	off	warm	sweep	250000	250000	1	1	8	2	256	32688	34389	50037	35063	8841958	28953	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	1	8	3	256	46954	62243	106709	58332	13454525	19027	10	0	0	100.0	0.000	0	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	1	9	0	256	32313	33657	48659	34496	8650085	29595	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pool	off	warm	sweep	250000	250000	1	1	9	1	256	32715	39648	50907	35625	9049606	28289	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	1	9	2	256	50424	68803	152985	61867	14639996	17486	11	0	0	100.0	0.000	0	0	0	0
fill_250k	product	off	warm	sweep	250000	250000	1	1	9	3	256	37358	47505	61256	40390	10382848	24656	9	0	0	0.0	0.000	1	0	0	0
fill_250k	pool	off	warm	sweep	250000	250000	1	1	10	0	256	33506	42634	50256	37120	9381802	27287	9	0	0	0.0	0.000	0	0	4	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	1	10	1	256	51652	57529	94470	59582	13740111	18632	10	0	0	100.0	0.000	0	0	0	0
fill_250k	product	off	warm	sweep	250000	250000	1	1	10	2	256	36265	39795	54017	38837	9805523	26108	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	1	10	3	256	33030	38738	53826	36034	9181413	27882	9	0	0	0.0	0.000	0	0	180	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	1	11	0	256	45108	53799	67181	54499	12286211	20836	10	0	0	100.0	0.000	0	0	0	0
fill_250k	product	off	warm	sweep	250000	250000	1	1	11	1	256	34014	41957	55838	37481	9462416	27054	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	1	11	2	256	31465	37316	48383	34289	8587953	29809	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pool	off	warm	sweep	250000	250000	1	1	11	3	256	31196	33584	47918	33120	8412171	30432	9	0	0	0.0	0.000	0	0	0	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	0	0	4096	91766	104886	277980	91321	55817751	73382	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	0	1	4096	96680	110981	287451	95126	62055059	66006	9	0	0	0.0	0.000	0	0	32	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	0	2	4096	88485	102935	216155	86146	61972903	66093	9	0	0	0.0	0.000	0	0	272	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	0	3	4096	291740	627711	1876710	153032	98846422	41438	74	0	0	100.0	0.000	0	0	2140	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	1	0	4096	98129	114309	390925	96017	62127112	65929	9	0	0	0.0	0.000	0	0	860	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	1	1	4096	79431	105954	1219375	78566	69727864	58743	9	0	0	0.0	0.000	0	0	36	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	1	2	4096	283642	734061	1977935	155157	104319870	39264	68	0	0	100.0	0.000	0	0	2132	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	1	3	4096	94427	106559	205882	93705	54815024	74724	9	0	0	0.0	0.000	1	0	156	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	2	0	4096	101975	114908	201896	100928	54897564	74612	9	0	0	0.0	0.000	0	0	164	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	2	1	4096	277200	613541	1808497	154283	97172695	42152	66	0	0	100.0	0.000	0	0	1112	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	2	2	4096	92910	105826	231880	93078	55717539	73514	9	0	0	0.0	0.000	1	0	488	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	2	3	4096	93635	108627	245659	92859	57788694	70879	9	0	0	0.0	0.000	0	0	1204	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	3	0	4096	315296	693841	2206326	149772	108955211	37593	79	0	0	100.0	0.000	0	0	2544	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	3	1	4096	92635	106855	242208	93051	53781877	76159	9	0	0	0.0	0.000	1	0	64	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	3	2	4096	94367	110676	443558	91838	62415561	65625	9	0	0	0.0	0.000	0	0	120	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	3	3	4096	97206	113849	321964	95536	58860522	69588	9	0	0	0.0	0.000	0	0	0	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	4	0	4096	92253	103846	259801	91645	55008702	74461	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	4	1	4096	99227	112487	308827	96443	59543430	68790	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	4	2	4096	100479	114279	281931	97400	57170668	71645	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	4	3	4096	281091	620306	1890311	156018	97937511	41823	87	0	0	100.0	0.000	0	0	1344	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	5	0	4096	88137	113579	631675	88445	71282991	57461	9	0	0	0.0	0.000	0	0	1020	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	5	1	4096	90623	114100	554291	89811	73109002	56026	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	5	2	4096	292259	627012	1860616	156941	100425494	40786	75	0	0	100.0	0.000	0	0	2184	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	5	3	4096	95485	106755	188652	94904	54111696	75695	9	0	0	0.0	0.000	1	0	448	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	6	0	4096	95598	111649	355892	93339	60196935	68043	9	0	0	0.0	0.000	0	0	1116	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	6	1	4096	275044	639876	1825399	156745	97451397	42031	83	0	0	100.0	0.000	0	0	2412	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	6	2	4096	93282	104866	194472	92647	55382701	73958	9	0	0	0.0	0.000	1	0	344	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	6	3	4096	99997	113007	195323	99091	53920949	75963	9	0	0	0.0	0.000	0	0	840	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	7	0	4096	250725	572732	1519027	149587	88304966	46385	70	0	0	100.0	0.000	0	0	2400	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	7	1	4096	91137	103383	284701	90679	55199063	74204	9	0	0	0.0	0.000	1	0	320	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	7	2	4096	99379	111656	181927	98662	53189919	77007	9	0	0	0.0	0.000	0	0	872	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	7	3	4096	93793	117763	387247	93545	66863209	61259	9	0	0	0.0	0.000	0	0	156	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	8	0	4096	92157	109538	307342	91632	58260577	70305	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	8	1	4096	98653	112371	221758	97533	54531100	75113	9	0	0	0.0	0.000	0	0	36	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	8	2	4096	95106	109078	273077	93028	60185570	68056	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	8	3	4096	263392	628220	1635760	154554	94018404	43566	94	0	0	100.0	0.000	0	0	2556	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	9	0	4096	97669	108654	151512	93140	56206410	72874	9	0	0	0.0	0.000	0	0	92	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	9	1	4096	97670	112330	210037	95220	56875853	72017	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	9	2	4096	256542	596822	1525127	154116	88864590	46093	76	0	0	100.0	0.000	0	0	1152	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	9	3	4096	95633	106849	171058	95304	52210783	78451	9	0	0	0.0	0.000	1	0	224	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	10	0	4096	97942	111638	192476	97124	55141904	74281	9	0	0	0.0	0.000	0	0	600	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	10	1	4096	257869	598698	1528232	152532	87916506	46590	80	0	0	100.0	0.000	0	0	1748	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	10	2	4096	90256	100424	164519	89502	56743084	72185	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	10	3	4096	99595	110911	188599	99177	53303093	76844	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	16	11	0	4096	272241	588295	1444416	153754	90632781	45193	66	0	0	100.0	0.000	0	0	640	0
fill_250k	product	off	warm	sweep	250000	250000	1	16	11	1	4096	89118	99601	123187	85839	61264979	66857	9	0	0	0.0	0.000	1	0	176	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	16	11	2	4096	88245	102731	128988	84527	60518968	67681	9	0	0	0.0	0.000	0	0	516	0
fill_250k	pool	off	warm	sweep	250000	250000	1	16	11	3	4096	100103	113322	193237	99412	53550169	76489	9	0	0	0.0	0.000	0	0	8	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	0	0	16384	99279	109343	207342	95399	221160332	74082	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	0	1	16384	105047	117155	214000	101658	225471349	72666	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	0	2	16384	103709	116550	237025	101348	236174437	69372	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	0	3	16384	1859840	4672906	12061289	254242	648684820	25257	216	0	0	100.0	0.000	0	0	12424	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	1	0	16384	101293	113654	212450	97358	230004982	71233	9	0	0	0.0	0.000	0	0	1056	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	1	1	16384	101128	113137	144359	97490	226655202	72286	9	0	0	0.0	0.000	0	0	132	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	1	2	16384	2011893	5043313	12147048	255039	700140714	23401	190	0	0	100.0	0.000	0	0	11420	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	1	3	16384	95563	117774	337572	95161	241388470	67874	9	0	0	0.0	0.000	1	0	56	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	2	0	16384	102871	116751	244429	99657	235268956	69639	9	0	0	0.0	0.000	0	0	240	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	2	1	16384	1837718	4623345	11130215	272814	638250246	25670	194	0	0	100.0	0.000	0	0	8548	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	2	2	16384	100903	111087	220692	98529	218230738	75076	9	0	0	0.0	0.000	1	0	136	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	2	3	16384	107552	120275	227183	105407	238021121	68834	9	0	0	0.0	0.000	0	0	544	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	3	0	16384	1943717	5157245	12182843	256552	689247349	23771	210	0	0	100.0	0.000	0	0	7956	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	3	1	16384	99117	117819	332938	97537	238925901	68574	9	0	0	0.0	0.000	1	0	64	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	3	2	16384	100157	119144	439338	97590	255525428	64119	9	0	0	0.0	0.000	0	0	360	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	3	3	16384	89809	107739	557436	88601	248045926	66052	9	0	0	0.0	0.000	0	0	0	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	4	0	16384	95812	108966	348276	93439	239833560	68314	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	4	1	16384	101375	114478	228004	99384	227627599	71977	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	4	2	16384	100503	116438	352538	99512	254661460	64336	9	0	0	0.0	0.000	0	0	132	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	4	3	16384	1900337	4920791	11364274	256988	658623971	24876	214	0	0	100.0	0.000	0	0	8168	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	5	0	16384	100752	116693	410549	98533	257672836	63585	9	0	0	0.0	0.000	0	0	568	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	5	1	16384	98512	113587	422988	96458	257322567	63671	9	0	0	0.0	0.000	0	0	252	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	5	2	16384	2131121	5604829	13712001	243307	753893675	21733	216	0	0	100.0	0.000	0	0	9292	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	5	3	16384	95101	112858	713307	93703	252172985	64971	9	0	0	0.0	0.000	1	0	204	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	6	0	16384	98023	115004	708083	95015	263522155	62173	9	0	0	0.0	0.000	0	0	588	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	6	1	16384	2052495	5159806	13938277	242312	730935304	22415	225	0	0	100.0	0.000	0	0	7772	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	6	2	16384	92168	108181	360569	91848	231313079	70830	9	0	0	0.0	0.000	1	0	64	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	6	3	16384	104939	118359	327329	102343	246137507	66564	9	0	0	0.0	0.000	0	0	132	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	7	0	16384	1858663	4797960	11959544	264758	662361410	24736	200	0	0	100.0	0.000	0	0	6200	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	7	1	16384	95513	109296	432268	93260	242129209	67666	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	7	2	16384	101651	118440	383145	100115	256641905	63840	9	0	0	0.0	0.000	0	0	1028	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	7	3	16384	102441	117361	477668	100023	251999163	65016	9	0	0	0.0	0.000	0	0	132	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	8	0	16384	98333	111622	328339	95531	237104224	69100	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	8	1	16384	102275	116954	310085	99780	245657210	66695	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	8	2	16384	102063	119535	546934	100133	263187583	62252	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	8	3	16384	1943786	5132899	12946422	252234	693870991	23612	203	0	0	100.0	0.000	0	0	11092	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	9	0	16384	101918	115874	317884	98430	244008965	67145	9	0	0	0.0	0.000	0	0	1172	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	9	1	16384	100812	115727	328655	97436	241434077	67861	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	9	2	16384	1912521	4742399	11578313	259587	660207060	24816	194	0	0	100.0	0.000	0	0	8884	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	9	3	16384	94740	107166	266268	92591	236115683	69390	9	0	0	0.0	0.000	1	0	64	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	10	0	16384	105962	119737	242153	103208	231068327	70905	9	0	0	0.0	0.000	0	0	0	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	10	1	16384	1823996	4428389	12004043	273771	631990764	25924	226	0	0	100.0	0.000	0	0	1816	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	10	2	16384	100706	111128	215351	98407	226176665	72439	9	0	0	0.0	0.000	1	0	0	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	10	3	16384	102561	115853	285979	100157	234228515	69949	9	0	0	0.0	0.000	0	0	608	0
fill_250k	pooled_pread	off	warm	sweep	250000	250000	1	64	11	0	16384	1865565	4400979	10869574	275226	626238376	26163	187	0	0	100.0	0.000	0	0	8280	0
fill_250k	product	off	warm	sweep	250000	250000	1	64	11	1	16384	100501	111508	227557	98822	224260418	73058	9	0	0	0.0	0.000	1	0	64	0
fill_250k	hybrid_lazyring	off	warm	sweep	250000	250000	1	64	11	2	16384	104044	117986	256191	100682	240979006	67989	9	0	0	0.0	0.000	0	0	492	0
fill_250k	pool	off	warm	sweep	250000	250000	1	64	11	3	16384	105990	119719	252706	104434	235895842	69454	9	0	0	0.0	0.000	0	0	132	0
