label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	4	0	300	100023	126088	207356	51694	31893655	9406	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	4	1	300	119652	141713	182355	65896	37227135	8059	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	4	2	300	142886	165861	230045	118080	43862277	6840	7	0	0	99.7	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	5	0	300	81883	97188	113397	52013	25792824	11631	5	0	0	99.3	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	5	1	300	139927	162990	224868	114870	43092158	6962	6	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	5	2	300	100168	116862	143578	53462	31061057	9658	5	0	0	100.0	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	6	0	300	132095	154335	188594	108827	40497441	7408	6	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	6	1	300	97105	115492	161628	50709	30843047	9727	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	6	2	300	151488	173118	274822	82740	46817441	6408	5	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	7	0	300	146120	180204	325708	80374	46424344	6462	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	7	1	300	113992	143505	332327	67985	36335127	8256	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	7	2	300	155353	173775	215805	120253	46689994	6425	6	0	0	99.7	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	8	0	300	114546	134993	157238	64967	34897468	8597	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	8	1	300	155611	179832	355740	129491	49122600	6107	6	0	0	99.3	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	8	2	300	121554	143456	203263	65776	37628367	7973	5	0	0	100.0	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	9	0	300	133253	163270	223445	111046	41885971	7162	6	0	0	99.3	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	9	1	300	103778	125715	186066	58464	32745532	9162	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	9	2	300	91505	112125	202747	55903	29357135	10219	5	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	10	0	300	102666	123629	214158	62947	31719533	9458	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	10	1	300	90482	175146	594169	82586	39410162	7612	5	0	0	99.3	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	10	2	300	152855	233814	821411	147965	56832658	5279	6	0	0	99.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	11	0	300	88861	108776	352529	56131	29561604	10148	5	0	0	99.3	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	11	1	300	126142	144137	215512	96909	39359993	7622	6	0	0	99.3	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	11	2	300	109111	125360	175757	64269	33889850	8852	5	0	0	100.0	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	0	0	300	403350	523445	756593	91447	15579859	19256	23	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	0	1	300	528358	620792	677909	28481	20689612	14500	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	0	2	300	262337	322981	372979	28081	13373061	22433	5	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	8	1	1	0	300	482250	565771	638419	27351	18795827	15961	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	1	1	300	330440	424461	497890	29940	15846428	18932	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	8	1	1	2	300	440353	569632	647070	90724	17015725	17631	16	0	0	99.7	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	8	1	2	0	300	290631	381112	490869	35010	15199896	19737	5	0	0	99.7	0.000
