arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_blocking_pooled	forward	1	1	0	128	40	0.0000	0.0000	1.0000	0.0000	128	37342760	3427.7	244025	395864	563412	3928107	128	128	137128	489844	0	0	36983352	288932	7	65536	2	multi
pread_nowait	forward	1	1	5120	128	40	0.0000	0.0000	1.0000	0.0000	128	18932646	6760.8	142741	185654	236973	261822	0	0	0	0	0	0	21073049	164633	5	65536	2	multi
pread_nowait_chunked	forward	1	1	10240	128	40	0.0000	0.0000	1.0000	0.0000	128	21489982	5956.3	163467	196785	224795	228875	0	0	0	0	0	0	24364323	190346	5	65536	2	multi
uring_whole	forward	1	1	15360	128	40	0.0000	0.0000	1.0000	0.0000	128	24710039	5180.1	183729	248171	379826	491895	0	0	0	0	0	0	28233873	220577	5	65536	2	multi
uring_tuned	forward	1	1	20480	128	40	0.0000	0.0000	1.0000	0.0000	128	22509753	5686.4	172107	217976	409412	413738	0	0	0	0	0	0	25323722	197841	5	65536	2	multi
uring_batched_stream	forward	1	1	25600	128	40	0.0000	0.0000	1.0000	0.0000	128	23154239	5528.1	169559	218505	377291	434751	0	0	0	0	0	0	26633702	208075	5	65536	2	multi
uring_pipelined	forward	1	1	0	128	40	0.0000	0.0000	1.0000	0.0000	128	25495115	5020.6	207577	247632	338196	691629	0	0	0	0	0	0	31772264	248220	5	65536	2	multi
uring_nowait_hybrid	forward	1	1	5120	128	40	0.0000	0.0000	1.0000	0.0000	128	24215299	5285.9	173788	244119	301077	333106	0	0	0	0	0	0	27682499	216269	5	65536	2	multi
pread_blocking_pooled	forward	2	1	10240	128	40	0.0000	0.0000	1.0000	0.0000	128	47063805	2719.7	357773	432302	530565	548683	128	128	221225	405115	0	0	49156479	384034	6	65536	2	multi
pread_nowait	forward	2	1	15360	128	40	0.0000	0.0000	1.0000	0.0000	128	23242485	5507.2	172586	230319	397994	403674	0	0	0	0	0	0	26807147	209430	5	65536	2	multi
pread_nowait_chunked	forward	2	1	20480	128	40	0.0000	0.0000	1.0000	0.0000	128	20056319	6382.0	145191	191268	266469	280994	0	0	0	0	0	0	23167938	180999	5	65536	2	multi
uring_whole	forward	2	1	25600	128	40	0.0000	0.0000	1.0000	0.0000	128	20455882	6257.4	152818	194603	252525	325502	0	0	0	0	0	0	23932566	186973	5	65536	2	multi
uring_tuned	forward	2	1	0	128	40	0.0000	0.0000	1.0000	0.0000	128	21596614	5926.9	162891	192280	328257	384890	0	0	0	0	0	0	24620471	192347	5	65536	2	multi
uring_batched_stream	forward	2	1	5120	128	40	0.0000	0.0000	1.0000	0.0000	128	21983148	5822.6	168789	212360	306653	316797	0	0	0	0	0	0	25207302	196932	5	65536	2	multi
uring_pipelined	forward	2	1	10240	128	40	0.0000	0.0000	1.0000	0.0000	128	22420569	5709.0	170792	198587	264429	332769	0	0	0	0	0	0	27003042	210961	5	65536	2	multi
uring_nowait_hybrid	forward	2	1	15360	128	40	0.0000	0.0000	1.0000	0.0000	128	21578550	5931.8	160689	205792	279780	324266	0	0	0	0	0	0	24412515	190722	5	65536	2	multi
pread_blocking_pooled	forward	3	1	20480	128	40	0.0000	0.0000	1.0000	0.0000	128	50552908	2532.0	384919	464781	581167	612954	128	128	231599	479354	0	0	51737884	404202	6	65536	2	multi
pread_nowait	forward	3	1	25600	128	40	0.0000	0.0000	1.0000	0.0000	128	20092162	6370.6	145415	189162	419037	455642	0	0	0	0	0	0	22892610	178848	5	65536	2	multi
pread_nowait_chunked	forward	3	1	0	128	40	0.0000	0.0000	1.0000	0.0000	128	22950434	5577.2	166947	212058	306631	351991	0	0	0	0	0	0	26332256	205720	5	65536	2	multi
uring_whole	forward	3	1	5120	128	40	0.0000	0.0000	1.0000	0.0000	128	25123163	5094.9	189982	229664	313772	433289	0	0	0	0	0	0	28929650	226012	5	65536	2	multi
uring_tuned	forward	3	1	10240	128	40	0.0000	0.0000	1.0000	0.0000	128	40557282	3156.0	319556	373814	484172	546482	0	0	0	0	0	0	47243809	369092	5	65536	2	multi
uring_batched_stream	forward	3	1	15360	128	40	0.0000	0.0000	1.0000	0.0000	128	22417371	5709.9	163761	221115	318630	377962	0	0	0	0	0	0	26529338	207260	5	65536	2	multi
uring_pipelined	forward	3	1	20480	128	40	0.0000	0.0000	1.0000	0.0000	128	28467344	4496.4	214145	266547	408654	427012	0	0	0	0	0	0	33913938	264952	5	65536	2	multi
uring_nowait_hybrid	forward	3	1	25600	128	40	0.0000	0.0000	1.0000	0.0000	128	20927799	6116.3	154510	192610	269928	296736	0	0	0	0	0	0	24689408	192886	5	65536	2	multi
pread_blocking_pooled	forward	4	1	0	128	40	0.0000	0.0000	1.0000	0.0000	128	40068949	3194.5	329369	407265	597372	775160	128	128	173544	475912	0	0	43061570	336418	7	65536	2	multi
pread_nowait	forward	4	1	5120	128	40	0.0000	0.0000	1.0000	0.0000	128	18896025	6773.9	144808	174931	283557	327147	0	0	0	0	0	0	21061066	164539	5	65536	2	multi
pread_nowait_chunked	forward	4	1	10240	128	40	0.0000	0.0000	1.0000	0.0000	128	21849768	5858.2	165508	199878	265278	316764	0	0	0	0	0	0	24814228	193861	5	65536	2	multi
uring_whole	forward	4	1	15360	128	40	0.0000	0.0000	1.0000	0.0000	128	23363538	5478.6	167583	246132	332398	448763	0	0	0	0	0	0	27262846	212990	5	65536	2	multi
uring_tuned	forward	4	1	20480	128	40	0.0000	0.0000	1.0000	0.0000	128	23817949	5374.1	167792	270004	424070	434788	0	0	0	0	0	0	27182426	212362	5	65536	2	multi
uring_batched_stream	forward	4	1	25600	128	40	0.0000	0.0000	1.0000	0.0000	128	22910064	5587.1	175459	206915	293051	414515	0	0	0	0	0	0	27049400	211323	5	65536	2	multi
uring_pipelined	forward	4	1	0	128	40	0.0000	0.0000	1.0000	0.0000	128	27459214	4661.5	204938	262546	392283	404915	0	0	0	0	0	0	32632527	254941	5	65536	2	multi
uring_nowait_hybrid	forward	4	1	5120	128	40	0.0000	0.0000	1.0000	0.0000	128	21555769	5938.1	161382	186049	291351	294404	0	0	0	0	0	0	24599729	192185	5	65536	2	multi
pread_blocking_pooled	forward	5	1	10240	128	40	0.0000	0.0000	1.0000	0.0000	128	49598945	2580.7	377339	481355	538001	586742	128	128	213226	329928	0	0	52337683	408888	6	65536	2	multi
pread_nowait	forward	5	1	15360	128	40	0.0000	0.0000	1.0000	0.0000	128	24733613	5175.1	196826	222691	267808	269638	0	0	0	0	0	0	28354738	221521	5	65536	2	multi
pread_nowait_chunked	forward	5	1	20480	128	40	0.0000	0.0000	1.0000	0.0000	128	29352372	4360.8	228458	285145	376595	378217	0	0	0	0	0	0	33794608	264020	5	65536	2	multi
uring_whole	forward	5	1	25600	128	40	0.0000	0.0000	1.0000	0.0000	128	26807628	4774.8	209266	249891	351597	501874	0	0	0	0	0	0	31506917	246147	5	65536	2	multi
uring_tuned	forward	5	1	0	128	40	0.0000	0.0000	1.0000	0.0000	128	20167846	6346.7	169273	206199	259482	282261	0	0	0	0	0	0	23166509	180988	5	65536	2	multi
uring_batched_stream	forward	5	1	5120	128	40	0.0000	0.0000	1.0000	0.0000	128	25519159	5015.8	192036	241508	376901	485990	0	0	0	0	0	0	30381722	237357	5	65536	2	multi
uring_pipelined	forward	5	1	10240	128	40	0.0000	0.0000	1.0000	0.0000	128	30382967	4212.9	225513	268434	482142	552273	0	0	0	0	0	0	36300075	283594	5	65536	2	multi
uring_nowait_hybrid	forward	5	1	15360	128	40	0.0000	0.0000	1.0000	0.0000	128	21295144	6010.8	157724	189671	342706	349489	0	0	0	0	0	0	24769580	193512	5	65536	2	multi
pread_blocking_pooled	forward	6	1	20480	128	40	0.0000	0.0000	1.0000	0.0000	128	38595238	3316.5	303893	391309	488224	519079	128	128	170886	334283	0	0	41943961	327687	6	65536	2	multi
pread_nowait	forward	6	1	25600	128	40	0.0000	0.0000	1.0000	0.0000	128	20979872	6101.1	156461	203132	273099	294904	0	0	0	0	0	0	24052497	187910	5	65536	2	multi
pread_nowait_chunked	forward	6	1	0	128	40	0.0000	0.0000	1.0000	0.0000	128	21845341	5859.4	162003	202038	257225	265951	0	0	0	0	0	0	25215634	196997	5	65536	2	multi
uring_whole	forward	6	1	5120	128	40	0.0000	0.0000	1.0000	0.0000	128	23338063	5484.6	179279	215521	260510	393956	0	0	0	0	0	0	27187472	212402	5	65536	2	multi
uring_tuned	forward	6	1	10240	128	40	0.0000	0.0000	1.0000	0.0000	128	20962497	6106.1	156367	195150	262075	380867	0	0	0	0	0	0	24118497	188425	5	65536	2	multi
uring_batched_stream	forward	6	1	15360	128	40	0.0000	0.0000	1.0000	0.0000	128	39105611	3273.2	321259	399003	473738	481643	0	0	0	0	0	0	45678647	356864	5	65536	2	multi
uring_pipelined	forward	6	1	20480	128	40	0.0000	0.0000	1.0000	0.0000	128	40775834	3139.1	269455	469601	520273	534196	0	0	0	0	0	0	47158445	368425	5	65536	2	multi
uring_nowait_hybrid	forward	6	1	25600	128	40	0.0000	0.0000	1.0000	0.0000	128	24108685	5309.3	185265	213174	276794	335935	0	0	0	0	0	0	27519647	214997	5	65536	2	multi
pread_blocking_pooled	forward	7	1	0	128	40	0.0000	0.0000	1.0000	0.0000	128	31221799	4099.7	231716	287167	444545	450100	128	128	134531	207223	0	0	34652423	270722	6	65536	2	multi
pread_nowait	forward	7	1	5120	128	40	0.0000	0.0000	1.0000	0.0000	128	17787278	7196.2	138181	160907	221672	248874	0	0	0	0	0	0	20360623	159067	5	65536	2	multi
pread_nowait_chunked	forward	7	1	10240	128	40	0.0000	0.0000	1.0000	0.0000	128	22347606	5727.7	159176	219996	309420	363328	0	0	0	0	0	0	25492094	199156	5	65536	2	multi
uring_whole	forward	7	1	15360	128	40	0.0000	0.0000	1.0000	0.0000	128	26691758	4795.5	189167	292048	394995	460301	0	0	0	0	0	0	31225139	243946	5	65536	2	multi
uring_tuned	forward	7	1	20480	128	40	0.0000	0.0000	1.0000	0.0000	128	25887104	4944.5	195753	241464	370404	418381	0	0	0	0	0	0	30374281	237299	5	65536	2	multi
uring_batched_stream	forward	7	1	25600	128	40	0.0000	0.0000	1.0000	0.0000	128	25461977	5027.1	195102	232689	418976	424932	0	0	0	0	0	0	29092879	227288	5	65536	2	multi
uring_pipelined	forward	7	1	0	128	40	0.0000	0.0000	1.0000	0.0000	128	33553197	3814.8	255842	300033	446902	494182	0	0	0	0	0	0	39613013	309476	5	65536	2	multi
uring_nowait_hybrid	forward	7	1	5120	128	40	0.0000	0.0000	1.0000	0.0000	128	23856137	5365.5	186125	217758	331344	349091	0	0	0	0	0	0	28169985	220078	5	65536	2	multi
pread_blocking_pooled	forward	1	1	10240	128	40	0.2500	0.2500	1.0000	0.0000	128	59161158	2163.6	423604	727833	865039	1005501	128	128	246884	725513	0	0	50592062	395250	6	65536	2	multi
pread_nowait	forward	1	1	15360	128	40	0.2500	0.2500	1.0000	0.0000	128	39449217	3244.7	214570	623426	824938	832608	32	32	434813	676741	0	0	34454100	269172	6	65536	2	multi
pread_nowait_chunked	forward	1	1	20480	128	40	0.2500	0.2500	1.0000	0.0000	128	51519269	2484.5	179367	956259	1706156	2803601	32	64	631335	2509911	0	0	37860841	295787	6	65536	2	multi
uring_whole	forward	1	1	25600	128	40	0.2500	0.2500	1.0000	0.0000	128	42917092	2982.5	218003	730074	900742	986345	32	32	430128	562410	0	0	38120210	297814	5	65536	2	multi
uring_tuned	forward	1	1	0	128	40	0.2500	0.2500	1.0000	0.0000	128	38872300	3292.8	191360	646805	857429	1094878	32	155	448685	955918	0	0	34822774	272052	5	65536	2	multi
