label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct	peak_named	peak_in_flight	rss_kib	rings_built	monitors	short_reads	reads_per_ask
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	11	1	256	2692	3280	356497	8399	3031121	84457	6	0	0	2.3	0.000	2	1	0	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	0	0	128	48762	97319	397352	66870	8672701	14759	5	0	0	0.0	0.000	2	0	760	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	0	1	128	44926	47523	59794	48635	6190101	20678	5	0	0	0.0	0.000	2	0	496	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	1	0	128	27081	51076	124299	40977	4860624	26334	5	0	0	0.0	0.000	2	0	492	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	1	1	128	19603	21481	50605	24797	2757304	46422	5	0	0	0.0	0.000	2	0	248	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	2	0	128	20125	36204	46094	30293	3688455	34703	5	0	0	0.0	0.000	2	0	496	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	2	1	128	21424	23004	37727	24741	2996566	42716	5	0	0	0.0	0.000	2	0	244	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	3	0	128	19541	20446	36324	26201	2717296	47106	5	0	0	0.0	0.000	2	0	244	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	3	1	128	19126	20771	25924	22999	2613200	48982	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	4	0	128	21065	25067	54569	27179	3140605	40756	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	4	1	128	19368	20477	30504	21266	2764258	46305	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	5	0	128	19625	22921	72557	25530	2999475	42674	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	5	1	128	19998	23904	38028	25577	2889443	44299	5	0	0	0.0	0.000	2	0	244	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	6	0	128	19560	20433	39256	23345	2794509	45804	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	6	1	128	21589	23414	35206	22911	2902627	44098	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	7	0	128	19876	24778	64490	28993	3137534	40796	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	7	1	128	20609	21400	22277	25145	2736547	46774	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	8	0	128	20138	21591	42909	24546	2752243	46508	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	8	1	128	21586	37756	64663	27546	3365581	38032	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	9	0	128	20069	21038	52420	22961	2849692	44917	5	0	0	0.0	0.000	2	0	364	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	9	1	128	18998	50146	149258	34634	4036360	31712	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	10	0	128	18188	21200	30371	22519	2617126	48909	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	10	1	128	18615	30675	77148	27543	3011202	42508	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill_serial	off	warm	sweep	250000	250000	1	1	11	0	128	20522	21524	24253	23284	3009372	42534	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_warm	product_fill	off	warm	sweep	250000	250000	1	1	11	1	128	18305	18983	45131	22974	2683142	47705	5	0	0	0.0	0.000	2	0	0	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	0	0	128	19312	39373	117481	46150	2874543	44529	9	0	0	100.0	0.000	2	2	840	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	0	1	128	33143	36792	291470	45523	5166654	24774	6	0	0	100.0	0.000	2	1	524	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	1	0	128	32640	34243	220412	41920	5253946	24363	6	0	0	100.0	0.000	2	1	500	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	1	1	128	29545	39755	142169	38582	2905442	44055	8	0	0	100.0	0.000	2	2	248	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	2	0	128	28337	38102	57783	37820	2671636	47911	8	0	0	100.0	0.000	2	2	244	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	2	1	128	32606	41775	94632	39180	4959072	25811	6	0	0	100.0	0.000	2	1	8	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	3	0	128	32685	38132	142881	41671	4964048	25785	6	0	0	100.0	0.000	2	1	488	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	3	1	128	17188	38359	82937	49451	3013332	42478	10	0	0	100.0	0.000	2	2	504	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	4	0	128	29787	46340	130095	42575	3255455	39319	8	0	0	100.0	0.000	2	2	244	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	4	1	128	31940	34324	350918	42154	4900499	26120	6	0	0	100.0	0.000	2	1	260	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	5	0	128	33567	34988	60316	41246	4693535	27272	6	0	0	100.0	0.000	2	1	0	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	5	1	128	18476	41400	213580	43269	3055657	41890	8	0	0	100.0	0.000	2	2	4	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	6	0	128	30009	40606	45771	39839	2723067	47006	8	0	0	100.0	0.000	2	2	244	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	6	1	128	31905	33443	45004	36357	4330734	29556	6	0	0	100.0	0.000	2	1	0	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	7	0	128	33684	35657	304529	43753	5569146	22984	6	0	0	100.0	0.000	2	1	0	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	7	1	128	18366	37536	57930	43798	2681018	47743	8	0	0	100.0	0.000	2	2	248	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	8	0	128	18055	36635	45250	36695	2428589	52706	8	0	0	100.0	0.000	2	2	0	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	8	1	128	30700	32665	185447	35266	4738845	27011	6	0	0	100.0	0.000	2	1	364	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	9	0	128	30820	41039	173622	39197	4805668	26635	6	0	0	100.0	0.000	2	1	0	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	9	1	128	17109	38035	52553	42090	2652533	48256	8	0	0	100.0	0.000	2	2	0	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	10	0	128	25660	38455	43985	40022	2601019	49211	9	0	0	100.0	0.000	2	2	0	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	10	1	128	29934	31437	52137	35802	4261734	30035	6	0	0	100.0	0.000	2	1	4	0	0	0	1.00
fill250_pool	product_fill_serial	off	warm	sweep	250000	250000	1	1	11	0	128	31409	34053	68509	40021	4731047	27055	6	0	0	100.0	0.000	2	1	492	0	0	0	1.00
fill250_pool	product_fill	off	warm	sweep	250000	250000	1	1	11	1	128	27364	40416	57627	42243	2756599	46434	8	0	0	100.0	0.000	2	2	4	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	0	0	128	76167	673628	794785	152820	26973875	4745	6	0	0	28.9	0.000	2	1	292	0	0	0	1.00
