label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct
cold16_dW_r9	before	off	cold	stride	16384	250000	4	1	0	0	256	253663	328380	400229	36962	16541200	15477	9	0	0	99.2	0.000
seq1g_d1_r9	before	off	cold	sweep	16384	16384	1	1	0	0	256	2624	3271	496712	15491	4173562	61338	9	0	0	0.4	0.000
warm16_d1_r10	before	off	warm	sweep	16384	16384	1	1	0	0	256	2973	3370	4161	4842	907946	281955	9	0	0	0.0	0.000
cold16_d1_r10	before	off	cold	stride	16384	250000	1	1	0	0	256	199427	280536	351274	32471	54579277	4690	9	0	0	99.2	0.000
cold16_dW_r10	before	off	cold	stride	16384	250000	4	1	0	0	256	246550	329495	412424	31970	16270074	15734	9	0	0	99.2	0.000
seq1g_d1_r10	before	off	cold	sweep	16384	16384	1	1	0	0	256	2637	3428	234577	15866	3777350	67772	9	0	0	0.4	0.000
warm16_d1_r10	after	off	warm	sweep	16384	16384	1	1	0	0	256	3441	3936	4588	5640	1077767	237528	9	0	0	0.0	0.000
cold16_d1_r10	after	off	cold	stride	16384	250000	1	1	0	0	256	202887	298789	365240	33372	56183972	4556	9	0	0	99.2	0.000
cold16_dW_r10	after	off	cold	stride	16384	250000	4	1	0	0	256	247263	329715	398923	38843	16559976	15459	9	0	0	99.2	0.000
seq1g_d1_r10	after	off	cold	sweep	16384	16384	1	1	0	0	256	3519	4111	26239	19304	4725729	54172	9	0	0	0.0	0.000
warm16_d1_r11	after	off	warm	sweep	16384	16384	1	1	0	0	256	4163	6812	16702	7100	1469111	174255	9	0	0	0.0	0.000
cold16_d1_r11	after	off	cold	stride	16384	250000	1	1	0	0	256	211796	285329	356317	33017	56874879	4501	9	0	0	99.2	0.000
cold16_dW_r11	after	off	cold	stride	16384	250000	4	1	0	0	256	239675	322401	406267	31996	16105198	15895	9	0	0	99.2	0.000
seq1g_d1_r11	after	off	cold	sweep	16384	16384	1	1	0	0	256	2625	3147	498406	15294	4067201	62943	9	0	0	0.4	0.000
warm16_d1_r11	before	off	warm	sweep	16384	16384	1	1	0	0	256	3221	3929	5341	4593	1010247	253403	9	0	0	0.0	0.000
cold16_d1_r11	before	off	cold	stride	16384	250000	1	1	0	0	256	208697	335201	380574	30776	58018375	4412	9	0	0	99.2	0.000
cold16_dW_r11	before	off	cold	stride	16384	250000	4	1	0	0	256	244417	333532	399114	33089	16165910	15836	9	0	0	99.2	0.000
seq1g_d1_r11	before	off	cold	sweep	16384	16384	1	1	0	0	256	2574	6001	467824	16767	4520943	56625	9	0	0	0.4	0.000
