label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct	peak_named	peak_in_flight	rss_kib	rings_built	monitors	short_reads	reads_per_ask
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	11	0	256	801442	1256943	1675805	197793	227945299	1123	9	0	0	99.6	0.000	0	1	364	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	11	1	256	1070111	1727522	2478253	208924	305298568	839	9	0	0	99.6	0.000	1	1	0	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	11	2	256	663792	929244	1352538	162619	162790549	1573	9	0	0	99.6	0.000	2	2	244	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	11	3	256	840231	1022813	2253582	210337	230178134	1112	12	0	0	99.6	0.000	0	0	32	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	0	0	256	605792	908930	1173726	179798	145407393	1761	9	0	0	99.6	0.000	2	2	8	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	0	1	256	367834	630069	873239	162289	98822210	2591	9	0	0	99.6	0.000	3	3	680	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	0	2	256	965093	1095969	1995120	142144	119494402	2142	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	0	3	256	797240	909758	1007714	132320	103139725	2482	9	0	0	99.6	0.000	0	2	492	0	0	0	0.00
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	1	0	256	346462	584792	784780	118449	93513139	2738	9	0	0	99.6	0.000	3	3	308	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	1	1	256	773027	864623	1039872	149409	99933354	2562	12	0	0	99.6	0.000	0	0	120	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	1	2	256	773702	927177	1028465	122602	103278145	2479	9	0	0	99.6	0.000	0	2	744	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	1	3	256	584954	873389	1243164	157695	143053558	1790	9	0	0	99.6	0.000	2	2	128	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	2	0	256	1011968	1184460	2413457	138401	132695828	1929	11	0	0	99.6	0.000	0	0	360	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	2	1	256	767183	878859	958490	133969	99113505	2583	9	0	0	99.6	0.000	0	2	852	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	2	2	256	631620	913607	1317472	147173	152010701	1684	9	0	0	99.6	0.000	2	2	240	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	2	3	256	358358	676975	914442	147532	98573720	2597	9	0	0	99.6	0.000	3	3	236	1	0	0	1.01
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	3	0	256	747950	915543	2299021	108787	108915141	2350	9	0	0	99.6	0.000	0	2	0	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	3	1	256	850890	1283229	1718245	326457	220451581	1161	9	0	0	99.6	0.000	2	2	428	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	3	2	256	349626	535768	820891	114061	94628861	2705	9	0	0	99.6	0.000	3	3	308	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	3	3	256	812123	1575877	1732317	239605	118594869	2159	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	4	0	256	602942	893803	1130692	165272	140723852	1819	9	0	0	99.6	0.000	2	2	0	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	4	1	256	354473	641880	779352	119741	93733858	2731	9	0	0	99.6	0.000	3	3	552	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	4	2	256	684722	810257	933042	113022	89825829	2850	12	0	0	99.6	0.000	0	0	120	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	4	3	256	1068120	1163869	1274584	146860	138547835	1848	9	0	0	99.6	0.000	0	2	0	0	0	0	0.00
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	5	0	256	371945	699194	842836	170925	103649842	2470	9	0	0	99.6	0.000	3	3	672	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	5	1	256	785933	913053	1025254	158762	100436305	2549	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	5	2	256	797484	941480	1297020	152624	106199371	2411	9	0	0	99.6	0.000	0	2	248	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	5	3	256	577361	824541	1021076	145183	132979957	1925	9	0	0	99.6	0.000	2	2	184	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	6	0	256	901198	1291171	2260557	144754	130560522	1961	11	0	0	99.6	0.000	0	0	120	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	6	1	256	825348	933793	1043767	150451	108073601	2369	9	0	0	99.6	0.000	0	2	0	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	6	2	256	886180	1199607	1616425	324429	223104042	1147	9	0	0	99.6	0.000	2	2	64	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	6	3	256	340233	670960	892598	120731	94889575	2698	9	0	0	99.6	0.000	3	3	0	1	0	0	1.01
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	7	0	256	824189	953046	1061717	131720	108347739	2363	9	0	0	99.6	0.000	0	2	732	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	7	1	256	633643	808026	1260071	161047	149490555	1712	9	0	0	99.6	0.000	2	2	0	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	7	2	256	353141	619260	721548	117005	96214467	2661	9	0	0	99.6	0.000	3	3	552	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	7	3	256	1400216	1622736	1731626	446478	165649353	1545	11	0	0	99.6	0.000	0	0	120	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	8	0	256	686414	957044	1422850	178585	174915694	1464	9	0	0	99.6	0.000	2	2	244	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	8	1	256	398379	810667	1238817	211499	114852449	2229	9	0	0	99.6	0.000	3	3	672	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	8	2	256	796338	909801	1057903	148925	103082424	2483	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	8	3	256	995642	1158114	2631194	199173	136873523	1870	9	0	0	99.6	0.000	0	2	852	0	0	0	0.00
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	9	0	256	410587	736310	878306	201183	111055107	2305	9	0	0	99.6	0.000	3	3	0	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	9	1	256	724102	871909	2209755	121161	99636006	2569	12	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	9	2	256	784686	902159	1055874	119728	102782624	2491	9	0	0	99.6	0.000	0	2	732	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	9	3	256	707828	999552	1379787	182192	176952733	1447	9	0	0	99.6	0.000	2	2	0	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	10	0	256	717356	880781	1124452	128330	95074474	2693	11	0	0	99.6	0.000	0	0	120	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	10	1	256	829151	939071	1053041	136830	106567094	2402	9	0	0	99.6	0.000	0	2	0	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	10	2	256	797083	1233141	1611578	314288	221765723	1154	9	0	0	99.6	0.000	2	2	0	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	10	3	256	335266	635479	864363	110539	93980488	2724	9	0	0	99.6	0.000	3	3	124	1	0	0	1.01
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	2	1	11	0	256	1490825	1814241	1954900	380188	200539538	1277	9	0	0	99.6	0.000	0	2	248	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	2	1	11	1	256	910145	1466092	1920844	369810	245355313	1043	9	0	0	99.6	0.000	2	2	184	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	2	1	11	2	256	348172	608335	857617	121023	94522433	2708	9	0	0	99.6	0.000	3	3	0	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	2	1	11	3	256	723520	857815	946655	125093	93973959	2724	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
