arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
uring_batched_stream	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	94063816	3401.9	2144383	3132071	4345002	4878357	320	658	1844332	4094357	0	0	119172976	372415	5	65536	2	multi
pread_nowait_chunked	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	212538621	1505.6	5329001	6204835	7201498	8220710	320	948	4709572	6595173	0	0	193428296	604463	17	65536	2	multi
pread_nowait	forward	5	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	61845246	5174.2	1467494	1890746	2529325	3470947	320	320	1234155	2177003	0	0	101522567	317258	14	65536	2	multi
pread_blocking_pooled	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	60990630	5246.7	1464339	2042929	2728012	2978360	320	320	1318095	2628393	0	0	105282707	329008	16	65536	2	multi
uring_whole	forward	5	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	68057857	4701.9	1545793	2469018	3133916	3526113	319	319	1137668	2589059	0	0	118705202	370953	5	65536	2	multi
uring_batched_stream	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	95309023	3357.5	2227741	3150522	4449236	4913783	320	635	1867307	4214022	0	0	137584468	429951	5	65536	2	multi
pread_nowait_chunked	forward	1	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	187222135	1709.2	9051459	11517532	13817551	14771924	320	950	8081491	12411674	0	0	194821123	608816	25	65536	2	multi
pread_nowait	forward	1	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	57622548	5553.4	2650357	3839960	5103350	5740261	320	320	2331062	4625486	0	0	108876868	340240	25	65536	2	multi
pread_blocking_pooled	forward	1	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	62231503	5142.1	2812519	4027118	5552533	5840580	320	320	2631813	4867684	0	0	112011596	350036	24	65536	2	multi
uring_whole	forward	1	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	53835609	5944.0	2531413	3248458	3826152	4198213	320	320	2239913	3573341	0	0	92603178	289384	5	65536	2	multi
uring_batched_stream	forward	1	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	98606489	3245.2	4436494	6584999	8338021	10135459	320	721	4178404	8133692	0	0	107673980	336481	5	65536	2	multi
pread_nowait_chunked	forward	2	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	204116543	1567.7	9698282	12793137	15949791	16768125	320	952	8900408	15242611	0	0	147379574	460561	27	65536	2	multi
pread_nowait	forward	2	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	56656174	5648.1	2625185	3484095	4488277	5066527	320	320	2402493	4269199	0	0	85326984	266646	23	65536	2	multi
pread_blocking_pooled	forward	2	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	63174615	5065.3	2990868	3844097	5608355	6078843	320	320	2876577	5442457	0	0	89273774	278980	25	65536	2	multi
uring_whole	forward	2	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	63356004	5050.8	3024000	4089057	5159021	6282012	320	320	2824980	4989614	0	0	86508282	270338	5	65536	2	multi
uring_batched_stream	forward	2	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	99032317	3231.3	4619822	6372841	7411421	7614658	320	726	4340071	7271118	0	0	113557563	354867	5	65536	2	multi
pread_nowait_chunked	forward	3	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	198562444	1611.6	9569025	12494951	14531285	16168298	320	941	8711321	13716812	0	0	151925364	474766	27	65536	2	multi
pread_nowait	forward	3	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	68271391	4687.2	3227458	4288675	5328143	5624310	320	320	2955118	5061881	0	0	93264799	291452	24	65536	2	multi
pread_blocking_pooled	forward	3	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	66455500	4815.3	3117113	4123634	5516189	6543637	320	320	2961451	5421059	0	0	108410044	338781	24	65536	2	multi
uring_whole	forward	3	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	65627241	4876.0	3116691	4032550	5053279	5479811	320	320	2884691	4799504	0	0	96981951	303068	5	65536	2	multi
uring_batched_stream	forward	3	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	104285617	3068.5	4831411	6559452	7766913	8835681	320	725	4560298	7603590	0	0	103967824	324899	5	65536	2	multi
pread_nowait_chunked	forward	4	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	188222774	1700.1	9084588	11484000	13622535	14083488	320	949	8242358	12682353	0	0	134051083	418909	25	65536	2	multi
pread_nowait	forward	4	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	69884748	4579.0	3310813	4382719	5383122	5802086	320	320	3090030	5209403	0	0	81081071	253378	22	65536	2	multi
pread_blocking_pooled	forward	4	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	74080850	4319.6	3263002	4742674	6471364	6506832	320	320	3127324	6330195	0	0	86469677	270217	24	65536	2	multi
uring_whole	forward	4	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	71292385	4488.6	3225106	4577846	5859119	6762737	320	320	3022209	5660670	0	0	75564720	236139	5	65536	2	multi
uring_batched_stream	forward	4	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	98614757	3245.0	4608839	6154922	6833853	7086033	320	721	4371091	6607791	0	0	94851276	296410	5	65536	2	multi
pread_nowait_chunked	forward	5	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	198294253	1613.8	9854543	12289513	15032336	16553914	320	952	8953910	13972475	0	0	139772215	436788	28	65536	2	multi
pread_nowait	forward	5	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	63992447	5000.6	2883269	3888494	5021868	5206145	320	320	2656221	4731279	0	0	74061199	231441	22	65536	2	multi
pread_blocking_pooled	forward	5	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	69788252	4585.3	3091978	4726616	5768532	5879414	320	320	2982437	5636963	0	0	74649016	233278	24	65536	2	multi
uring_whole	forward	5	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	62490982	5120.7	2909025	3933244	5047345	5290387	320	320	2644793	4762859	0	0	80396981	251240	5	65536	2	multi
uring_batched_stream	forward	5	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	111869323	2860.5	5217880	7095070	9588983	11335097	320	729	4970303	9418171	0	0	110914784	346608	5	65536	2	multi
pread_nowait_chunked	forward	1	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	199171073	1606.7	19441716	22691608	26342597	30266063	320	955	18461732	25493181	0	0	164289253	513403	42	65536	2	multi
pread_nowait	forward	1	32	0	320	40	1.0000	1.0000	0.0000	0.0001	320	63737374	5020.6	5896326	8270697	9766781	12322526	320	320	5570630	9667528	0	0	91848271	287025	39	65536	2	multi
pread_blocking_pooled	forward	1	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58986159	5425.0	5254556	7477981	9907846	10121080	320	320	5098689	9696194	0	0	92625885	289455	41	65536	2	multi
uring_whole	forward	1	32	0	320	40	1.0000	1.0000	0.0000	0.0001	320	76030547	4208.8	5900443	10368718	20497657	20693657	320	320	5651519	19314565	0	0	84517895	264118	5	65536	2	multi
